,Weighted Accuracy,Sensitivity/Recall,Specificity,Precision_class0,Precision_class1,Precision_avg,F1_class0,F1_class1,F1_avg,auc_roc_score,False_Discovery_Rate,False_Negative_Rate,False_Omission_Rate,False_Positive_Rate,Jaccard
SB-023_100_300_POP_FOLD_1,0.5813811188811189,0.4682692307692308,0.694493006993007,0.2817460317460318,0.8418501428257527,0.5617980872858922,0.3358839470747648,0.7555526892404902,0.5457183181576275,0.5813811188811189,0.5317307692307692,0.15814985717424743,0.30550699300699297,0.7182539682539683,0.20486111111111108
SB-025_100_300_POP_FOLD_0,0.6205362476531832,0.4576719576719577,0.7834005376344085,0.36089743589743595,0.846909671715011,0.6039035538062235,0.4026936026936027,0.8134920634920636,0.6080928330928331,0.6205362476531832,0.5423280423280423,0.15309032828498903,0.21659946236559138,0.639102564102564,0.2526455026455026
SB-025_100_300_POP_FOLD_1,0.6515855911330048,0.519047619047619,0.7841235632183908,0.37121212121212127,0.8705222734254993,0.6208671973188102,0.4314814814814814,0.8245149911816578,0.6279982363315696,0.6515855911330048,0.48095238095238096,0.12947772657450077,0.2158764367816092,0.6287878787878788,0.2837750484809308
SB-028_100_300_POP_FOLD_0,0.5716252882919549,0.3444444444444444,0.7988061321394655,0.2935185185185185,0.8426573426573426,0.5680879305879306,0.3027113237639554,0.8177260170615653,0.5602186704127603,0.5716252882919549,0.6555555555555556,0.15734265734265737,0.2011938678605345,0.7064814814814815,0.1894179894179894
SB-028_100_300_POP_FOLD_1,0.48194444444444445,0.2222222222222222,0.7416666666666667,0.15833333333333333,0.7962653288740246,0.4772993311036789,0.18452380952380953,0.7664884135472371,0.47550611153552325,0.48194444444444445,0.7777777777777778,0.20373467112597546,0.25833333333333336,0.8416666666666667,0.11313131313131312
SB-033_100_300_POP_FOLD_0,0.6666666666666666,0.3333333333333333,1.0,0.3333333333333333,0.9444444444444443,0.6388888888888888,0.3333333333333333,0.9708683473389356,0.6521008403361345,0.6666666666666666,0.6666666666666666,0.05555555555555555,0.0,0.0,0.3333333333333333
SB-033_100_300_POP_FOLD_1,0.5,0.0,1.0,0.0,0.9259259259259259,0.46296296296296297,0.0,0.9583333333333334,0.4791666666666667,0.8333333333333334,0.3333333333333333,0.07407407407407407,0.0,0.0,0.0
SB-037_100_300_POP_FOLD_0,0.5378306878306879,0.41071428571428575,0.66494708994709,0.22420634920634921,0.8243123336291038,0.5242593414177265,0.28551240315946197,0.7347786156045126,0.5101455093819873,0.5378306878306879,0.5892857142857143,0.17568766637089617,0.33505291005291005,0.7757936507936508,0.1670324384451192
SB-037_100_300_POP_FOLD_1,0.5780316175053016,0.4743589743589744,0.681704260651629,0.277191894127378,0.8439307605974272,0.5605613273624026,0.3441988407505649,0.7510681082332985,0.5476334744919317,0.5780316175053016,0.5256410256410255,0.15606923940257275,0.3182957393483709,0.722808105872622,0.20896609111712086
SB-043_100_300_POP_FOLD_0,0.7239347662141781,0.647079772079772,0.800789760348584,0.4579124579124579,0.8994452499981964,0.6786788539553271,0.5161290322580645,0.8441309459215048,0.6801299890897846,0.7239347662141781,0.3529202279202279,0.10055475000180347,0.19921023965141615,0.5420875420875421,0.3531746031746032
SB-043_100_300_POP_FOLD_1,0.6490070387129211,0.5790598290598291,0.7189542483660131,0.34363370547581074,0.8726088726088727,0.6081212890423416,0.4296296296296296,0.7876941457586618,0.6086618876941458,0.6490070387129211,0.420940170940171,0.12739112739112737,0.2810457516339869,0.6563662945241893,0.27490421455938696
SB-056_100_300_POP_FOLD_0,0.6953122274550845,0.5111111111111111,0.879513343799058,0.5508021390374331,0.8677469660006794,0.7092745525190564,0.5272463768115943,0.8732201791607732,0.7002332779861837,0.6953122274550845,0.48888888888888893,0.13225303399932062,0.12048665620094191,0.44919786096256686,0.35838779956427014
SB-056_100_300_POP_FOLD_1,0.7100934325074627,0.5938375350140056,0.8263493300009198,0.4778754578754579,0.8942070863433091,0.6860412721093835,0.5157706093189964,0.8565610283823343,0.6861658188506653,0.7100934325074627,0.40616246498599434,0.10579291365669075,0.17365066999908033,0.5221245421245421,0.3618538324420677
SB-059_100_300_POP_FOLD_0,0.5836311465056518,0.3904761904761905,0.7767861025351133,0.2531464530892448,0.867350782120758,0.5602486176050013,0.27032870511131385,0.8134973455361805,0.5419130253237471,0.5836311465056518,0.6095238095238095,0.13264921787924208,0.2232138974648867,0.7468535469107551,0.1565830721003135
SB-059_100_300_POP_FOLD_1,0.5547459509825101,0.436996336996337,0.6724955649686831,0.1652236652236652,0.8487081298539251,0.5069658975387951,0.22528735632183908,0.7485148514851486,0.4869011039034938,0.5547459509825101,0.563003663003663,0.1512918701460749,0.32750443503131677,0.8347763347763348,0.1290909090909091
SB-060_100_300_POP_FOLD_0,0.6833316080055211,0.6285714285714286,0.7380917874396135,0.3228021978021978,0.8957902001380263,0.609296198970112,0.40594699418228836,0.802513648324889,0.6042303212535887,0.6833316080055211,0.37142857142857144,0.10420979986197376,0.2619082125603865,0.6771978021978023,0.25811965811965815
SB-060_100_300_POP_FOLD_1,0.678792270531401,0.5666666666666667,0.7909178743961353,0.3543956043956044,0.9032634032634034,0.6288295038295039,0.4131054131054131,0.8357298474945534,0.6244176302999832,0.678792270531401,0.43333333333333335,0.09673659673659674,0.20908212560386472,0.6456043956043956,0.26987179487179486
SB-070_100_300_POP_FOLD_0,0.5684067688378033,0.3796296296296296,0.757183908045977,0.22207602339181287,0.8756014434643143,0.5488387334280637,0.26334776334776333,0.808126393572823,0.5357370784602932,0.5684067688378033,0.6203703703703703,0.12439855653568566,0.24281609195402298,0.7779239766081871,0.15215538847117793
SB-070_100_300_POP_FOLD_1,0.478741360978203,0.27499999999999997,0.6824827219564061,0.13048552754435105,0.8437755102040816,0.4871305188742163,0.17160493827160495,0.751425832734244,0.4615153855029244,0.478741360978203,0.725,0.15622448979591838,0.3175172780435938,0.869514472455649,0.094006734006734
SB-071_100_300_POP_FOLD_0,0.6379035285285285,0.5,0.7758070570570571,0.28333333333333327,0.8848905723905723,0.5841119528619528,0.36063492063492064,0.826643877890139,0.5936393992625298,0.6379035285285285,0.5,0.1151094276094276,0.22419294294294292,0.7166666666666667,0.22106782106782105
SB-071_100_300_POP_FOLD_1,0.5185567060567061,0.35833333333333334,0.6787800787800787,0.17979797979797976,0.8566001899335233,0.5181990848657515,0.23383458646616542,0.7554997181021772,0.49466715228417124,0.5185567060567061,0.6416666666666667,0.14339981006647673,0.3212199212199212,0.8202020202020203,0.13559941520467836
SB-073_100_300_POP_FOLD_0,0.6138284479747895,0.5102564102564103,0.7174004856931687,0.35602993497730334,0.8096305595408895,0.5828302472590966,0.40575190575190573,0.756736308781852,0.5812441072668789,0.6138284479747894,0.4897435897435898,0.19036944045911044,0.28259951430683133,0.6439700650226966,0.2617322291235335
SB-073_100_300_POP_FOLD_1,0.6921470342522974,0.7174603174603175,0.6668337510442773,0.43238127524931497,0.8689594356261022,0.6506703554377086,0.5335132703553757,0.7514805342426826,0.6424969022990291,0.6921470342522974,0.28253968253968254,0.1310405643738977,0.33316624895572267,0.5676187247506851,0.37049808429118775
SB-078_100_300_POP_FOLD_0,0.7796926796926797,0.7647907647907649,0.7945945945945946,0.6136904761904762,0.8800819252432156,0.7468862007168457,0.657028351881293,0.8279034690799397,0.7424659104806163,0.7796926796926797,0.2352092352092352,0.11991807475678444,0.2054054054054054,0.3863095238095238,0.49280851998243297
