,Weighted Accuracy,Sensitivity/Recall,Specificity,Precision_class0,Precision_class1,Precision_avg,F1_class0,F1_class1,F1_avg,auc_roc_score,False_Discovery_Rate,False_Negative_Rate,False_Omission_Rate,False_Positive_Rate,Jaccard
SB-043_191_size_100_300_POP_FOLD_2,0.7344483568075117,0.7083333333333334,0.7605633802816901,0.5,0.8852459016393442,0.6926229508196722,0.5862068965517241,0.8181818181818182,0.7021943573667712,0.7344483568075117,0.2916666666666667,0.11475409836065574,0.23943661971830985,0.5,0.4146341463414634
SB-043_191_size_100_300_Target_With_POP_FOLD_2,0.6912788002524954,0.6934523809523809,0.6891052195526097,0.46111111111111114,0.854387656702025,0.6577493839065681,0.5533774208786018,0.7620320855614974,0.6577047532200495,0.6912788002524954,0.30654761904761907,0.14561234329797493,0.3108947804473902,0.5388888888888889,0.3832429990966576
SB-056_191_size_100_300_POP_FOLD_0,0.6605534105534105,0.5238095238095238,0.7972972972972973,0.4230769230769231,0.855072463768116,0.6390746934225195,0.4680851063829788,0.8251748251748252,0.646629965778902,0.6605534105534105,0.47619047619047616,0.14492753623188406,0.20270270270270271,0.5769230769230769,0.3055555555555556
SB-056_191_size_100_300_Target_With_POP_FOLD_0,0.6980398631714422,0.661904761904762,0.7341749644381224,0.4066604127579737,0.8911725955204216,0.6489165041391977,0.49633763515870255,0.8019003896866492,0.6491190124226758,0.6980398631714422,0.3380952380952381,0.1088274044795784,0.2658250355618777,0.5933395872420262,0.3305555555555556
SB-056_191_size_100_300_POP_FOLD_1,0.6742857142857144,0.52,0.8285714285714286,0.52,0.8285714285714286,0.6742857142857144,0.52,0.8285714285714286,0.6742857142857144,0.6742857142857144,0.48,0.17142857142857143,0.17142857142857143,0.48,0.35135135135135137
SB-056_191_size_100_300_Target_With_POP_FOLD_1,0.7621428571428572,0.6975,0.8267857142857142,0.51,0.8995798319327731,0.7047899159663866,0.5781818181818181,0.8602316602316602,0.7192067392067393,0.7621428571428572,0.3025,0.1004201680672269,0.1732142857142857,0.49,0.40900900900900905
SB-056_191_size_100_300_POP_FOLD_2,0.7182539682539683,0.7222222222222222,0.7142857142857143,0.37142857142857144,0.9166666666666666,0.644047619047619,0.490566037735849,0.8029197080291971,0.6467428728825231,0.7182539682539683,0.2777777777777778,0.08333333333333333,0.2857142857142857,0.6285714285714286,0.325
SB-056_191_size_100_300_Target_With_POP_FOLD_2,0.6887874963366327,0.643719806763285,0.7338551859099804,0.39539170506912447,0.8814102564102564,0.6384009807396904,0.4860237596086653,0.8000105786522798,0.6430171691304725,0.6887874963366327,0.356280193236715,0.11858974358974358,0.26614481409001955,0.6046082949308755,0.32103658536585367
SB-059_203_size_100_300_POP_FOLD_0,0.6125478927203065,0.5862068965517241,0.6388888888888888,0.3953488372093023,0.7931034482758621,0.5942261427425822,0.4722222222222222,0.7076923076923076,0.5899572649572649,0.6125478927203065,0.41379310344827586,0.20689655172413793,0.3611111111111111,0.6046511627906976,0.3090909090909091
SB-059_203_size_100_300_Target_With_POP_FOLD_0,0.5875239463601533,0.5431034482758621,0.6319444444444444,0.3318207600680658,0.8063877897117016,0.5691042748898837,0.4107142857142857,0.7084560829241681,0.5595851843192269,0.5875239463601533,0.4568965517241379,0.19361221028829848,0.3680555555555556,0.6681792399319342,0.2603146853146853
