,Weighted Accuracy,Sensitivity/Recall,Specificity,Precision_class0,Precision_class1,Precision_avg,F1_class0,F1_class1,F1_avg,auc_roc_score,False_Discovery_Rate,False_Negative_Rate,False_Omission_Rate,False_Positive_Rate,Jaccard
SB-056_191_size_100_300_Target_With_POP_FOLD_0,0.72569469934524,0.6568627450980392,0.7945266535924407,0.46551724137931033,0.8946178199909542,0.6800675306851323,0.5410172272354389,0.8411658834116589,0.6910915553235489,0.72569469934524,0.3431372549019608,0.10538218000904567,0.20547334640755927,0.5344827586206897,0.37335907335907337
SB-056_191_size_100_300_POP_FOLD_1,0.7966537966537967,0.8095238095238095,0.7837837837837838,0.5151515151515151,0.9354838709677419,0.7253176930596286,0.6296296296296297,0.8529411764705881,0.7412854030501088,0.7966537966537967,0.19047619047619047,0.06451612903225806,0.21621621621621623,0.48484848484848486,0.4594594594594595
SB-056_191_size_100_300_Target_With_POP_FOLD_1,0.7614847930637405,0.7297619047619048,0.7932076813655762,0.4897186147186147,0.9162713472485768,0.7029949809835958,0.5856481481481481,0.8500816993464051,0.7178649237472766,0.7614847930637405,0.2702380952380952,0.08372865275142315,0.2067923186344239,0.5102813852813852,0.41544401544401544
SB-056_191_size_100_300_POP_FOLD_2,0.726961394769614,0.5909090909090909,0.863013698630137,0.5652173913043478,0.875,0.7201086956521738,0.5777777777777778,0.8689655172413793,0.7233716475095786,0.7269613947696139,0.4090909090909091,0.125,0.136986301369863,0.43478260869565216,0.40625
SB-056_191_size_100_300_Target_With_POP_FOLD_2,0.765394572982893,0.6901913875598087,0.8405977584059776,0.5412293853073463,0.9076492537313433,0.7244393195193448,0.601388888888889,0.8719827586206896,0.7366858237547893,0.765394572982893,0.3098086124401914,0.09235074626865672,0.15940224159402241,0.4587706146926537,0.4303977272727273
SB-059_203_size_100_300_POP_FOLD_0,0.572463768115942,0.4782608695652174,0.6666666666666666,0.2972972972972973,0.8125,0.5548986486486487,0.3666666666666667,0.7323943661971831,0.5495305164319249,0.572463768115942,0.5217391304347826,0.1875,0.3333333333333333,0.7027027027027027,0.22448979591836735
SB-059_203_size_100_300_Target_With_POP_FOLD_0,0.5803921157182026,0.43555900621118016,0.7252252252252251,0.35235235235235235,0.7929166666666667,0.5726345095095096,0.3833333333333333,0.7554589280650346,0.5693961306991839,0.5803921157182026,0.5644409937888198,0.20708333333333334,0.27477477477477474,0.6476476476476476,0.2372448979591837
SB-059_203_size_100_300_POP_FOLD_1,0.5708333333333333,0.6666666666666666,0.475,0.25,0.8444444444444444,0.5472222222222223,0.36363636363636365,0.608,0.4858181818181818,0.5708333333333333,0.3333333333333333,0.15555555555555556,0.525,0.75,0.2222222222222222
SB-059_203_size_100_300_Target_With_POP_FOLD_1,0.5993055555555555,0.6,0.5986111111111111,0.3472222222222222,0.8161616161616161,0.5816919191919192,0.4242424242424242,0.6808115942028985,0.5525270092226614,0.5993055555555555,0.4,0.18383838383838386,0.4013888888888889,0.6527777777777778,0.2711111111111111
SB-059_203_size_100_300_POP_FOLD_2,0.63,0.5,0.76,0.41935483870967744,0.8142857142857143,0.6168202764976959,0.45614035087719296,0.7862068965517242,0.6211736237144585,0.63,0.5,0.18571428571428572,0.24,0.5806451612903226,0.29545454545454547
