,Weighted Accuracy,Sensitivity/Recall,Specificity,Precision_class0,Precision_class1,Precision_avg,F1_class0,F1_class1,F1_avg,auc_roc_score,False_Discovery_Rate,False_Negative_Rate,False_Omission_Rate,False_Positive_Rate,Jaccard
SB-060_88_size_100_100_Target_With_POP_FOLD_1,0.5138888888888888,1.0,0.027777777777777776,0.18614718614718614,0.5,0.3430735930735931,0.3138461538461539,0.05263157894736842,0.18323886639676112,0.5138888888888888,0.0,0.0,0.9722222222222222,0.8138528138528138,0.18614718614718614
SB-060_88_size_100_100_POP_FOLD_2,0.4714285714285714,0.0,0.9428571428571428,0.0,0.7857142857142857,0.39285714285714285,0.0,0.8571428571428571,0.42857142857142855,0.4714285714285714,1.0,0.21428571428571427,0.05714285714285714,1.0,0.0
SB-060_88_size_100_100_Target_With_POP_FOLD_2,0.4586872586872587,0.0,0.9173745173745174,0.0,0.8053571428571429,0.40267857142857144,0.0,0.8571428571428571,0.42857142857142855,0.4586872586872587,1.0,0.19464285714285712,0.08262548262548262,1.0,0.0
SB-070_202_size_100_100_POP_FOLD_0,0.5,1.0,0.0,0.16831683168316833,0.0,0.08415841584158416,0.288135593220339,0.0,0.1440677966101695,0.5,0.0,0.0,1.0,0.8316831683168316,0.16831683168316833
SB-070_202_size_100_100_Target_With_POP_FOLD_0,0.5659965034965035,0.9615384615384616,0.17045454545454544,0.16987270155586986,0.4838709677419355,0.3268718346489027,0.2886461098631815,0.25210084033613445,0.27037347509965803,0.5659965034965035,0.038461538461538464,0.016129032258064516,0.8295454545454546,0.8301272984441301,0.1686654580951053
SB-070_202_size_100_100_POP_FOLD_1,0.4372093023255814,0.2,0.6744186046511628,0.0967741935483871,0.8285714285714286,0.4626728110599079,0.13043478260869568,0.7435897435897435,0.4370122630992196,0.43720930232558136,0.8,0.17142857142857143,0.32558139534883723,0.9032258064516129,0.06976744186046512
SB-070_202_size_100_100_Target_With_POP_FOLD_1,0.47732558139534886,0.6,0.35465116279069764,0.12491770901909151,0.9142857142857144,0.519601711652403,0.19796075413620623,0.4055027369634111,0.30173174554980864,0.47732558139534886,0.4,0.08571428571428572,0.6453488372093024,0.8750822909809085,0.11141433317513053
SB-070_202_size_100_100_POP_FOLD_2,0.5,1.0,0.0,0.13861386138613863,0.0,0.06930693069306931,0.2434782608695652,0.0,0.1217391304347826,0.5,0.0,0.0,1.0,0.8613861386138614,0.13861386138613863
SB-070_202_size_100_100_Target_With_POP_FOLD_2,0.5,0.5,0.5,0.06930693069306931,0.4207920792079208,0.24504950495049505,0.1217391304347826,0.456989247311828,0.2893641888733053,0.5,0.5,0.07920792079207921,0.5,0.4306930693069307,0.06930693069306931
SB-071_124_size_100_100_POP_FOLD_0,0.5509259259259259,0.25,0.8518518518518519,0.2,0.8846153846153846,0.5423076923076923,0.22222222222222224,0.8679245283018868,0.5450733752620546,0.5509259259259259,0.75,0.11538461538461539,0.14814814814814814,0.8,0.125
