Model,Train Loss,Validation Loss
L27_E12_10_B16_D8_10_12_14,0.017039723694324493,0.018165946006774902
L27_E12_10_B16_D10_12_14_16,0.019219517707824707,0.020478272810578346
L27_E12_10_B16_D12_14_16_18,0.014788953587412834,0.016290750354528427
L27_E12_10_B16_D14_16_18_20,0.015146681107580662,0.016150325536727905
L27_E12_10_B16_D16_18_20_22,0.013888608664274216,0.015014581382274628
L27_E12_10_B16_D18_20_22_24,0.015312216244637966,0.016931315883994102
L27_E14_12_B16_D6_8_10_12,0.01923482120037079,0.020313918590545654
L27_E14_12_B16_D8_10_12_14,0.021403256803750992,0.023318616673350334
L27_E14_12_B16_D10_12_14_16,0.016749920323491096,0.01841253787279129
L27_E14_12_B16_D12_14_16_18,0.013672089204192162,0.014963665045797825
L27_E14_12_B16_D14_16_18_20,0.013802140951156616,0.015493075363337994
L27_E14_12_B16_D16_18_20_22,0.011436211876571178,0.012751591391861439
L27_E14_12_B16_D18_20_22_24,0.012770438566803932,0.014109432697296143
L27_E16_14_B16_D6_8_10_12,0.019268669188022614,0.020214326679706573
L27_E16_14_B16_D8_10_12_14,0.017994001507759094,0.019367258995771408
L27_E16_14_B16_D10_12_14_16,0.014024224132299423,0.015169801190495491
L27_E16_14_B16_D12_14_16_18,0.014645721763372421,0.015632059425115585
L27_E16_14_B16_D14_16_18_20,0.012759984470903873,0.013904283754527569
L27_E16_14_B16_D16_18_20_22,0.013692471198737621,0.014790482819080353
L27_E16_14_B16_D18_20_22_24,0.011931372806429863,0.013014884665608406
L27_E18_16_B16_D6_8_10_12,0.018488809466362,0.019695471972227097
L27_E18_16_B16_D8_10_12_14,0.01637072116136551,0.01758645474910736
L27_E18_16_B16_D10_12_14_16,0.012426775880157948,0.013666316866874695
L27_E18_16_B16_D12_14_16_18,0.014257404021918774,0.015423127450048923
L27_E18_16_B16_D14_16_18_20,0.011744198389351368,0.0126968864351511
L27_E18_16_B16_D16_18_20_22,0.011557529680430889,0.012400072999298573
L27_E18_16_B16_D18_20_22_24,0.009842632338404655,0.011300103738904
L27_E20_18_B16_D6_8_10_12,0.0163863692432642,0.017497949302196503
L27_E20_18_B16_D8_10_12_14,0.018304768949747086,0.019852275028824806
L27_E20_18_B16_D10_12_14_16,0.014536172151565552,0.015527741983532906
L27_E20_18_B16_D12_14_16_18,0.012321132235229015,0.013490339741110802
L27_E20_18_B16_D14_16_18_20,0.012722011655569077,0.014396701008081436
