,Weighted Accuracy,Sensitivity/Recall,Specificity,Precision_class0,Precision_class1,Precision_avg,F1_class0,F1_class1,F1_avg,auc_roc_score,False_Discovery_Rate,False_Negative_Rate,False_Omission_Rate,False_Positive_Rate,Jaccard
SB-043_191_size_100_100_POP_FOLD_0,0.5886243386243386,0.21428571428571427,0.9629629629629629,0.5,0.8764044943820225,0.6882022471910112,0.3,0.9176470588235294,0.6088235294117647,0.5886243386243386,0.7857142857142857,0.12359550561797752,0.037037037037037035,0.5,0.17647058823529413
SB-043_191_size_100_100_Target_With_POP_FOLD_0,0.6207010582010581,0.5863095238095238,0.6550925925925926,0.41428571428571426,0.918971477960242,0.6666285961229781,0.3946808510638298,0.7139255702280912,0.5543032106459604,0.6207010582010581,0.41369047619047616,0.081028522039758,0.34490740740740744,0.5857142857142856,0.2502071251035626
SB-043_191_size_100_100_POP_FOLD_1,0.5453667953667953,0.42857142857142855,0.6621621621621622,0.2647058823529412,0.8032786885245902,0.5339922854387656,0.32727272727272727,0.725925925925926,0.5265993265993266,0.5453667953667953,0.5714285714285714,0.19672131147540983,0.33783783783783783,0.7352941176470589,0.1956521739130435
SB-043_191_size_100_100_Target_With_POP_FOLD_1,0.5364585279886843,0.6848739495798319,0.3880431063975368,0.22537619699042408,0.8516393442622952,0.5385077706263596,0.31897616946160634,0.46408655846858093,0.39153136396509364,0.5364585279886843,0.31512605042016806,0.1483606557377049,0.6119568936024632,0.774623803009576,0.18978010994502748
SB-043_191_size_100_100_POP_FOLD_2,0.6647361647361647,0.7619047619047619,0.5675675675675675,0.3333333333333333,0.8936170212765957,0.6134751773049645,0.463768115942029,0.6942148760330578,0.5789914959875434,0.6647361647361647,0.23809523809523808,0.10638297872340426,0.43243243243243246,0.6666666666666666,0.3018867924528302
SB-043_191_size_100_100_Target_With_POP_FOLD_2,0.6650188641998024,0.7044817927170868,0.625555935682518,0.3194444444444444,0.8968085106382979,0.6081264775413712,0.43943122778233523,0.7355966466496224,0.5875139372159788,0.6650188641998024,0.29551820728291317,0.10319148936170214,0.37444406431748206,0.6805555555555556,0.28189577717879605
SB-056_191_size_100_100_POP_FOLD_0,0.636002886002886,0.3888888888888889,0.8831168831168831,0.4375,0.8607594936708861,0.6491297468354431,0.411764705882353,0.8717948717948718,0.6417797888386124,0.6360028860028859,0.6111111111111112,0.13924050632911392,0.11688311688311688,0.5625,0.25925925925925924
SB-056_191_size_100_100_Target_With_POP_FOLD_0,0.5560895907084115,0.25966183574879226,0.8525173456680306,0.3125,0.8053797468354431,0.5589398734177216,0.2828054298642534,0.828054298642534,0.5554298642533937,0.5560895907084114,0.7403381642512077,0.19462025316455694,0.1474826543319694,0.6875,0.17129629629629628
SB-056_191_size_100_100_POP_FOLD_1,0.6513157894736842,0.5263157894736842,0.7763157894736842,0.37037037037037035,0.8676470588235294,0.6190087145969498,0.43478260869565216,0.8194444444444444,0.6271135265700483,0.6513157894736843,0.47368421052631576,0.1323529411764706,0.2236842105263158,0.6296296296296297,0.2777777777777778
SB-056_191_size_100_100_Target_With_POP_FOLD_1,0.5728937669727143,0.39952153110047844,0.7462660028449501,0.2962962962962963,0.8178815004262574,0.5570888983612768,0.3398402839396628,0.7803515928515928,0.5600959383956279,0.5728937669727143,0.6004784688995215,0.18211849957374254,0.2537339971550498,0.7037037037037037,0.20865633074935402
SB-056_191_size_100_100_POP_FOLD_2,0.6905354919053549,0.5454545454545454,0.8356164383561644,0.5,0.8591549295774648,0.6795774647887324,0.5217391304347826,0.8472222222222222,0.6844806763285024,0.6905354919053549,0.45454545454545453,0.14084507042253522,0.1643835616438356,0.5,0.35294117647058826
SB-056_191_size_100_100_Target_With_POP_FOLD_2,0.6646457363832994,0.4569377990430622,0.8723536737235367,0.5,0.8564067330814154,0.6782033665407077,0.4729907773386034,0.8638626834381551,0.6684267303883793,0.6646457363832994,0.5430622009569378,0.14359326691858468,0.12764632627646327,0.5,0.31108597285067874
SB-059_203_size_100_100_POP_FOLD_0,0.6271853146853147,0.5384615384615384,0.7159090909090909,0.21875,0.9130434782608695,0.5658967391304348,0.3111111111111111,0.8025477707006369,0.556829440905874,0.6271853146853147,0.46153846153846156,0.08695652173913043,0.2840909090909091,0.78125,0.18421052631578946
SB-059_203_size_100_100_Target_With_POP_FOLD_0,0.5800796579767727,0.37449392712550605,0.7856653888280394,0.234375,0.8693124368048534,0.5518437184024267,0.2698412698412698,0.8213922285455847,0.5456167491934273,0.5800796579767727,0.6255060728744939,0.13068756319514663,0.21433461117196057,0.765625,0.1566213921901528
SB-059_203_size_100_100_POP_FOLD_1,0.4423076923076923,0.38461538461538464,0.5,0.10204081632653061,0.8461538461538461,0.4740973312401884,0.16129032258064516,0.6285714285714286,0.39493087557603684,0.4423076923076923,0.6153846153846154,0.15384615384615385,0.5,0.8979591836734694,0.08771929824561403
SB-059_203_size_100_100_Target_With_POP_FOLD_1,0.48082410614116383,0.3502024291497976,0.6114457831325302,0.15446868402533426,0.834035827186512,0.4942522556059232,0.20564516129032256,0.6989010989010989,0.4522731300957107,0.48082410614116383,0.6497975708502024,0.16596417281348788,0.3885542168674699,0.8455313159746658,0.11528822055137844
SB-059_203_size_100_100_POP_FOLD_2,0.5414728682170542,0.4666666666666667,0.6162790697674418,0.175,0.8688524590163934,0.5219262295081967,0.2545454545454546,0.7210884353741497,0.4878169449598021,0.5414728682170542,0.5333333333333333,0.13114754098360656,0.38372093023255816,0.825,0.14583333333333334
SB-059_203_size_100_100_Target_With_POP_FOLD_2,0.5148540811673507,0.7039215686274509,0.3257865937072503,0.1691326530612245,0.8094262295081966,0.48927944128471057,0.266403162055336,0.3942520828556142,0.3303276224554751,0.5148540811673507,0.296078431372549,0.1905737704918033,0.6742134062927496,0.8308673469387755,0.1537247474747475
SB-060_88_size_100_100_POP_FOLD_0,0.5,1.0,0.0,0.25,0.0,0.125,0.4,0.0,0.2,0.5,0.0,0.0,1.0,0.75,0.25
SB-060_88_size_100_100_Target_With_POP_FOLD_0,0.6,0.7,0.5,0.625,0.4642857142857143,0.5446428571428572,0.48571428571428577,0.4814814814814815,0.4835978835978836,0.6,0.3,0.03571428571428571,0.5,0.375,0.325
SB-060_88_size_100_100_POP_FOLD_1,0.5,0.0,1.0,0.0,0.8409090909090909,0.42045454545454547,0.0,0.9135802469135803,0.45679012345679015,0.5,1.0,0.1590909090909091,0.0,0.0,0.0
SB-060_88_size_100_100_Target_With_POP_FOLD_1,0.5611111111111111,0.2222222222222222,0.9,0.18181818181818182,0.8446969696969697,0.5132575757575758,0.19999999999999998,0.8685548293391432,0.5342774146695716,0.5611111111111111,0.7777777777777778,0.1553030303030303,0.1,0.3181818181818182,0.125
SB-060_88_size_100_100_POP_FOLD_2,0.6944444444444444,1.0,0.3888888888888889,0.26666666666666666,1.0,0.6333333333333333,0.4210526315789474,0.56,0.4905263157894737,0.6944444444444444,0.0,0.0,0.6111111111111112,0.7333333333333333,0.26666666666666666
SB-060_88_size_100_100_Target_With_POP_FOLD_2,0.5520833333333333,0.5625,0.5416666666666666,0.175,0.890625,0.5328125,0.2605263157894737,0.6476470588235295,0.45408668730650154,0.5520833333333333,0.4375,0.109375,0.45833333333333337,0.825,0.15964912280701754
SB-070_202_size_100_100_POP_FOLD_0,0.5224806201550387,0.5333333333333333,0.5116279069767442,0.16,0.8627450980392157,0.5113725490196078,0.24615384615384614,0.6423357664233577,0.4442448062886019,0.5224806201550387,0.4666666666666667,0.13725490196078433,0.4883720930232558,0.84,0.14035087719298245
